experiment	transfer_h	strain1	strain2	strain2_od	WN_FC_fluor_offset	Healthiness_hsv	strain1_meanCount	strain1_sd	plant_quality	Alive	batchtest	strain2_meanCount	strain2_sd	ratioCFU_S12	S12_FC_inocCFU	WN_FC_inocCFU	Treatment	rep_on	treatment
2024-02-14	24	N2C3	WCS365	0.001	-4.71827769943085	253.929214409321	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.36787359578847	341.876066664114	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.45189318067937	338.354326182609	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-3.18064700927609	46.7922273052821	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.49046767638207	315.883575532646	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.46309243772791	380.697351711014	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.13924370352946	301.19614107485	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.10689705286031	404.250088473967	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-3.25953673504844	95.2306627031756	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	MOCK	0.001	-5.17239212205667	280.486092142858	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.37981490341498	323.511030951525	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.36590316516266	335.158349505066	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.27949936657294	243.076127106323	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-4.85006922674176	275.786556901845	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-6.18444946029492	142.293994275505	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-3.72900909529384	51.6250364804856	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.2755459774171	283.610717089895	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.82865986914052	263.027744034761	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.63219223546785	370.478457903473	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.53207158602073	339.867127082436	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.62856238388348	247.692087797216	1296111.11111111	645045.724680123	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.89355075647169	428.248003033223	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.55049751367453	479.084562477158	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.30833449847381	486.963769300144	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.46340004323631	485.872133288059	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.21674805782099	432.868730542244	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.985897414615331	135.44087731028	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.97422735630089	428.723619863796	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.10016910220923	308.758780466252	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.26753306678823	441.384982006285	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.632404953088312	437.544688348067	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.481109641473347	121.234657566	1296111.11111111	645045.724680123	good	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.102591175425305	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	0.818105338560963	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.469812932658145	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	0.62525884905215	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-2.024273268028	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	1.02528000327001	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.676060443484178	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-1.24527522888028	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.64477515536265	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	0.684254783043207	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-1.31226895761186	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.477871395560921	NA	52888.8888888889	7801.35315897897	good	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	MOCK	0.001	10.1749065457298	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	NA	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	6.61039452989363	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	10.3848842327389	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	7.27110768125505	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	7.52361190734791	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	NA	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	7.87973930338662	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	NA	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	NA	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	6.11064670437818	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	MOCK	0.001	6.09685285718517	NA	52888.8888888889	7801.35315897897	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-0.362518531567679	323.453828651218	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-0.694165382381314	463.334517750614	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-0.73349719653661	422.622205156433	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-3.07438620898429	465.352818194294	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-0.277074435357715	435.827225691745	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	0.0788000923116035	477.169991782937	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.92333501094127	446.492166257053	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.46695032087271	416.393454432811	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.40153977156461	456.154597224764	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.17675149358856	460.983709349062	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.51886412480042	426.591759277192	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-0.89564737091253	474.806706218416	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.69578469791405	395.800474984801	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.24678987282188	447.258127345496	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.06897255735802	396.830937022659	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.33649781991464	398.768713758114	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.08392419010638	412.903901881567	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.6451186635082	449.980076595994	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.37828873545086	376.915628822064	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.20352267568269	412.848911942326	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.5092421853465	349.428799641323	52888.8888888889	7801.35315897897	good	0	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-2.40442049367772	414.990758562333	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.01	-1.63321198204999	456.204786112818	52888.8888888889	7801.35315897897	good	1	A	4271666.66666667	556379.666534762	0.0123813239693068	-6.33569059559215	-6.33569059559215	WCS365 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-2.24094699650464	93.1460760635325	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.82841068558828	321.494268041569	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-4.33157868180017	79.3370516834929	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.57223020037978	412.007013056407	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-1.8671454715225	197.855343960617	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-1.77248227958656	218.297597643572	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-2.97762138070371	451.064967502827	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.02320897237607	458.632699880723	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-2.84884202592491	477.043060402117	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.69829949116461	423.374433898889	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.04411188959519	476.022583019421	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.29820265630664	484.165214826208	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.98763196534543	321.647797499295	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.63749584205604	111.469195841202	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.38389884773709	258.526814898533	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.38977029580856	408.124526320427	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.66858126968988	293.270870964516	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.22018019325452	390.383876923513	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.8026179838348	419.426156051338	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.48092950885843	260.771419226295	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.27486032764036	375.809800818561	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.51634795490367	363.725824517846	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.63675095346546	343.371082887065	52888.8888888889	7801.35315897897	good	0	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.03	-3.79866878147798	453.258411157039	52888.8888888889	7801.35315897897	good	1	A	25850000	2520416.63222571	0.00204599183322588	-8.93298389822403	-8.93298389822403	WCS365 first	3	Abs600=0.03
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	6.26883288916646	403.831639689454	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.47722300951792	418.112261366899	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	3.60678688955351	399.155427346174	953333.333333333	556406.537788799	good	0	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.4237680225583	439.006495244367	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.91408521978741	475.504375797479	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.42487213313867	458.643091587885	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.62148546276071	471.762686947036	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.97688160361918	447.915942112946	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.40773187584127	450.42571306421	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.55649965603003	477.055778906399	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.76065059010681	486.780063743106	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	N2C3	0.001	4.69157904548188	462.970684106765	953333.333333333	556406.537788799	good	1	A	586666.666666667	248008.736405259	1.625	0.700439718141092	0.700439718141092	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	WCS365	MOCK	0.001	9.78332402875002	481.262850341015	953333.333333333	556406.537788799	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	WCS365	MOCK	0.001	7.08471346323261	437.792637957277	953333.333333333	556406.537788799	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	WCS365	MOCK	0.001	NA	459.688583808539	953333.333333333	556406.537788799	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	WCS365	MOCK	0.001	8.4061203094664	464.49292409306	953333.333333333	556406.537788799	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	WCS365	MOCK	0.001	7.91442608202427	484.961845436884	953333.333333333	556406.537788799	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
